"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","HUR","MEN","PC_LF","M","2003-07",3.180253,
"MEX","HUR","MEN","PC_LF","M","2003-08",3.305664,
"MEX","HUR","MEN","PC_LF","M","2003-09",3.25408,
"MEX","HUR","MEN","PC_LF","M","2003-10",3.315705,
"MEX","HUR","MEN","PC_LF","M","2003-11",3.392636,
"MEX","HUR","MEN","PC_LF","M","2003-12",3.041063,
"MEX","HUR","MEN","PC_LF","M","2004-01",3.147159,
"MEX","HUR","MEN","PC_LF","M","2004-02",3.318163,
"MEX","HUR","MEN","PC_LF","M","2004-03",3.333142,
"MEX","HUR","MEN","PC_LF","M","2004-04",3.308244,
"MEX","HUR","MEN","PC_LF","M","2004-05",3.201052,
"MEX","HUR","MEN","PC_LF","M","2004-06",3.18944,
"MEX","HUR","MEN","PC_LF","M","2004-07",3.137107,
"MEX","HUR","MEN","PC_LF","M","2004-08",3.604665,
"MEX","HUR","MEN","PC_LF","M","2004-09",3.098318,
"MEX","HUR","MEN","PC_LF","M","2004-10",3.143716,
"MEX","HUR","MEN","PC_LF","M","2004-11",3.233574,
"MEX","HUR","MEN","PC_LF","M","2004-12",3.42556,"B"
"MEX","HUR","MEN","PC_LF","M","2005-01",3.675668,
"MEX","HUR","MEN","PC_LF","M","2005-02",3.424001,
"MEX","HUR","MEN","PC_LF","M","2005-03",3.113327,
"MEX","HUR","MEN","PC_LF","M","2005-04",3.641576,
"MEX","HUR","MEN","PC_LF","M","2005-05",3.617665,
"MEX","HUR","MEN","PC_LF","M","2005-06",3.857424,
"MEX","HUR","MEN","PC_LF","M","2005-07",3.44185,
"MEX","HUR","MEN","PC_LF","M","2005-08",3.084422,
"MEX","HUR","MEN","PC_LF","M","2005-09",3.359059,
"MEX","HUR","MEN","PC_LF","M","2005-10",3.207754,
"MEX","HUR","MEN","PC_LF","M","2005-11",3.066242,
"MEX","HUR","MEN","PC_LF","M","2005-12",3.063644,
"MEX","HUR","MEN","PC_LF","M","2006-01",3.154119,
"MEX","HUR","MEN","PC_LF","M","2006-02",3.487076,
"MEX","HUR","MEN","PC_LF","M","2006-03",3.240891,
"MEX","HUR","MEN","PC_LF","M","2006-04",3.07223,
"MEX","HUR","MEN","PC_LF","M","2006-05",3.033011,
"MEX","HUR","MEN","PC_LF","M","2006-06",3.428665,
"MEX","HUR","MEN","PC_LF","M","2006-07",3.33214,
"MEX","HUR","MEN","PC_LF","M","2006-08",3.633972,
"MEX","HUR","MEN","PC_LF","M","2006-09",3.626159,
"MEX","HUR","MEN","PC_LF","M","2006-10",3.498053,
"MEX","HUR","MEN","PC_LF","M","2006-11",3.675532,
"MEX","HUR","MEN","PC_LF","M","2006-12",3.782445,
"MEX","HUR","MEN","PC_LF","M","2007-01",3.485451,
"MEX","HUR","MEN","PC_LF","M","2007-02",3.550948,
"MEX","HUR","MEN","PC_LF","M","2007-03",3.517285,
"MEX","HUR","MEN","PC_LF","M","2007-04",3.470547,
"MEX","HUR","MEN","PC_LF","M","2007-05",3.411642,
"MEX","HUR","MEN","PC_LF","M","2007-06",3.202404,
"MEX","HUR","MEN","PC_LF","M","2007-07",3.531112,
"MEX","HUR","MEN","PC_LF","M","2007-08",3.404902,
"MEX","HUR","MEN","PC_LF","M","2007-09",3.342948,
"MEX","HUR","MEN","PC_LF","M","2007-10",3.600221,
"MEX","HUR","MEN","PC_LF","M","2007-11",3.377606,
"MEX","HUR","MEN","PC_LF","M","2007-12",3.681027,
"MEX","HUR","MEN","PC_LF","M","2008-01",3.695969,
"MEX","HUR","MEN","PC_LF","M","2008-02",3.489704,
"MEX","HUR","MEN","PC_LF","M","2008-03",3.732708,
"MEX","HUR","MEN","PC_LF","M","2008-04",3.390004,
"MEX","HUR","MEN","PC_LF","M","2008-05",3.407616,
"MEX","HUR","MEN","PC_LF","M","2008-06",3.522079,
"MEX","HUR","MEN","PC_LF","M","2008-07",3.724029,
"MEX","HUR","MEN","PC_LF","M","2008-08",3.882059,
"MEX","HUR","MEN","PC_LF","M","2008-09",3.947654,
"MEX","HUR","MEN","PC_LF","M","2008-10",4.08244,
"MEX","HUR","MEN","PC_LF","M","2008-11",4.954868,
"MEX","HUR","MEN","PC_LF","M","2008-12",4.571892,
"MEX","HUR","MEN","PC_LF","M","2009-01",4.409415,
"MEX","HUR","MEN","PC_LF","M","2009-02",5.252135,
"MEX","HUR","MEN","PC_LF","M","2009-03",5.065673,
"MEX","HUR","MEN","PC_LF","M","2009-04",5.638452,
"MEX","HUR","MEN","PC_LF","M","2009-05",5.930685,
"MEX","HUR","MEN","PC_LF","M","2009-06",5.677598,
"MEX","HUR","MEN","PC_LF","M","2009-07",5.697799,
"MEX","HUR","MEN","PC_LF","M","2009-08",5.504645,
"MEX","HUR","MEN","PC_LF","M","2009-09",5.761876,
"MEX","HUR","MEN","PC_LF","M","2009-10",5.762371,
"MEX","HUR","MEN","PC_LF","M","2009-11",5.536772,
"MEX","HUR","MEN","PC_LF","M","2009-12",5.327474,
"CHL","HUR","MEN","PC_LF","Q","1986-Q1",12.58307,
"CHL","HUR","MEN","PC_LF","Q","1986-Q2",10.95326,
"CHL","HUR","MEN","PC_LF","Q","1986-Q3",10.02396,
"CHL","HUR","MEN","PC_LF","Q","1986-Q4",10.01274,
"CHL","HUR","MEN","PC_LF","Q","1987-Q1",9.683576,
"CHL","HUR","MEN","PC_LF","Q","1987-Q2",9.731229,
"CHL","HUR","MEN","PC_LF","Q","1987-Q3",9.547336,
"CHL","HUR","MEN","PC_LF","Q","1987-Q4",8.951741,
"CHL","HUR","MEN","PC_LF","Q","1988-Q1",8.939134,
"CHL","HUR","MEN","PC_LF","Q","1988-Q2",8.617668,
"CHL","HUR","MEN","PC_LF","Q","1988-Q3",7.876446,
"CHL","HUR","MEN","PC_LF","Q","1988-Q4",7.135599,
"CHL","HUR","MEN","PC_LF","Q","1989-Q1",7.019711,
"CHL","HUR","MEN","PC_LF","Q","1989-Q2",6.976874,
"CHL","HUR","MEN","PC_LF","Q","1989-Q3",6.534422,
"CHL","HUR","MEN","PC_LF","Q","1989-Q4",6.637455,
"CHL","HUR","MEN","PC_LF","Q","1990-Q1",6.455889,
"CHL","HUR","MEN","PC_LF","Q","1990-Q2",7.013489,
"CHL","HUR","MEN","PC_LF","Q","1990-Q3",7.08056,
"CHL","HUR","MEN","PC_LF","Q","1990-Q4",7.269334,
"CHL","HUR","MEN","PC_LF","Q","1991-Q1",7.408263,
"CHL","HUR","MEN","PC_LF","Q","1991-Q2",7.287398,
"CHL","HUR","MEN","PC_LF","Q","1991-Q3",7.618455,
"CHL","HUR","MEN","PC_LF","Q","1991-Q4",6.655543,
"CHL","HUR","MEN","PC_LF","Q","1992-Q1",6.218345,
"CHL","HUR","MEN","PC_LF","Q","1992-Q2",5.533831,
"CHL","HUR","MEN","PC_LF","Q","1992-Q3",5.437821,
"CHL","HUR","MEN","PC_LF","Q","1992-Q4",5.40328,
"CHL","HUR","MEN","PC_LF","Q","1993-Q1",5.338637,
"CHL","HUR","MEN","PC_LF","Q","1993-Q2",5.211907,
"CHL","HUR","MEN","PC_LF","Q","1993-Q3",5.291558,
"CHL","HUR","MEN","PC_LF","Q","1993-Q4",5.767718,
"CHL","HUR","MEN","PC_LF","Q","1994-Q1",5.92789,
"CHL","HUR","MEN","PC_LF","Q","1994-Q2",6.514695,
"CHL","HUR","MEN","PC_LF","Q","1994-Q3",7.132926,
"CHL","HUR","MEN","PC_LF","Q","1994-Q4",7.144897,
"CHL","HUR","MEN","PC_LF","Q","1995-Q1",6.670728,
"CHL","HUR","MEN","PC_LF","Q","1995-Q2",6.384205,
"CHL","HUR","MEN","PC_LF","Q","1995-Q3",6.095499,
"CHL","HUR","MEN","PC_LF","Q","1995-Q4",5.987083,
"CHL","HUR","MEN","PC_LF","Q","1996-Q1",5.942894,
"CHL","HUR","MEN","PC_LF","Q","1996-Q2",5.51635,
"CHL","HUR","MEN","PC_LF","Q","1996-Q3",5.694126,
"CHL","HUR","MEN","PC_LF","Q","1996-Q4",5.232787,
"CHL","HUR","MEN","PC_LF","Q","1997-Q1",5.358322,
"CHL","HUR","MEN","PC_LF","Q","1997-Q2",5.583221,
"CHL","HUR","MEN","PC_LF","Q","1997-Q3",5.362324,
"CHL","HUR","MEN","PC_LF","Q","1997-Q4",5.18671,
"CHL","HUR","MEN","PC_LF","Q","1998-Q1",4.852326,
"CHL","HUR","MEN","PC_LF","Q","1998-Q2",5.063444,
"CHL","HUR","MEN","PC_LF","Q","1998-Q3",5.633024,
"CHL","HUR","MEN","PC_LF","Q","1998-Q4",7.756296,
"CHL","HUR","MEN","PC_LF","Q","1999-Q1",8.825662,
"CHL","HUR","MEN","PC_LF","Q","1999-Q2",10.26346,
"CHL","HUR","MEN","PC_LF","Q","1999-Q3",10.57143,
"CHL","HUR","MEN","PC_LF","Q","1999-Q4",9.507442,
"CHL","HUR","MEN","PC_LF","Q","2000-Q1",8.447548,
"CHL","HUR","MEN","PC_LF","Q","2000-Q2",9.203511,
"CHL","HUR","MEN","PC_LF","Q","2000-Q3",10.22529,
"CHL","HUR","MEN","PC_LF","Q","2000-Q4",9.453707,
"CHL","HUR","MEN","PC_LF","Q","2001-Q1",9.76997,
"CHL","HUR","MEN","PC_LF","Q","2001-Q2",9.817164,
"CHL","HUR","MEN","PC_LF","Q","2001-Q3",10.00869,
"CHL","HUR","MEN","PC_LF","Q","2001-Q4",9.32983,
"CHL","HUR","MEN","PC_LF","Q","2002-Q1",9.798325,
"CHL","HUR","MEN","PC_LF","Q","2002-Q2",9.639059,
"CHL","HUR","MEN","PC_LF","Q","2002-Q3",9.843116,
"CHL","HUR","MEN","PC_LF","Q","2002-Q4",9.268806,
"CHL","HUR","MEN","PC_LF","Q","2003-Q1",9.170046,
"CHL","HUR","MEN","PC_LF","Q","2003-Q2",9.078689,
"CHL","HUR","MEN","PC_LF","Q","2003-Q3",9.310396,
"CHL","HUR","MEN","PC_LF","Q","2003-Q4",8.975819,
"CHL","HUR","MEN","PC_LF","Q","2004-Q1",9.123787,
"CHL","HUR","MEN","PC_LF","Q","2004-Q2",9.790095,
"CHL","HUR","MEN","PC_LF","Q","2004-Q3",9.693837,
"CHL","HUR","MEN","PC_LF","Q","2004-Q4",8.841264,
"CHL","HUR","MEN","PC_LF","Q","2005-Q1",8.568742,
"CHL","HUR","MEN","PC_LF","Q","2005-Q2",8.87974,
"CHL","HUR","MEN","PC_LF","Q","2005-Q3",8.548913,
"CHL","HUR","MEN","PC_LF","Q","2005-Q4",7.90764,
"CHL","HUR","MEN","PC_LF","Q","2006-Q1",7.576386,
"CHL","HUR","MEN","PC_LF","Q","2006-Q2",7.341511,
"CHL","HUR","MEN","PC_LF","Q","2006-Q3",6.551078,
"CHL","HUR","MEN","PC_LF","Q","2006-Q4",5.966022,
"CHL","HUR","MEN","PC_LF","Q","2007-Q1",6.068016,
"CHL","HUR","MEN","PC_LF","Q","2007-Q2",5.873949,
"CHL","HUR","MEN","PC_LF","Q","2007-Q3",6.465923,
"CHL","HUR","MEN","PC_LF","Q","2007-Q4",6.791245,
"CHL","HUR","MEN","PC_LF","Q","2008-Q1",6.705711,
"CHL","HUR","MEN","PC_LF","Q","2008-Q2",6.862175,
"CHL","HUR","MEN","PC_LF","Q","2008-Q3",6.275799,
"CHL","HUR","MEN","PC_LF","Q","2008-Q4",7.300605,
"CHL","HUR","MEN","PC_LF","Q","2009-Q1",8.643209,
"CHL","HUR","MEN","PC_LF","Q","2009-Q2",9.816754,
"CHL","HUR","MEN","PC_LF","Q","2009-Q3",9.113652,
"CHL","HUR","MEN","PC_LF","Q","2009-Q4",8.78476,
"CHL","HUR","MEN","PC_LF","Q","2010-Q1",8.43021,
"CHL","HUR","MEN","PC_LF","Q","2010-Q2",7.083641,
"CHL","HUR","MEN","PC_LF","Q","2010-Q3",6.85605,
"CHL","HUR","MEN","PC_LF","Q","2010-Q4",6.686576,
"CHL","HUR","MEN","PC_LF","Q","2011-Q1",6.739445,
"CHL","HUR","MEN","PC_LF","Q","2011-Q2",5.710572,
"CHL","HUR","MEN","PC_LF","Q","2011-Q3",6.306268,
"CHL","HUR","MEN","PC_LF","Q","2011-Q4",6.133252,
"CHL","HUR","MEN","PC_LF","Q","2012-Q1",5.6506,
"CHL","HUR","MEN","PC_LF","Q","2012-Q2",5.701252,
"CHL","HUR","MEN","PC_LF","Q","2012-Q3",5.205796,
"CHL","HUR","MEN","PC_LF","Q","2012-Q4",5.735516,
"CHL","HUR","MEN","PC_LF","Q","2013-Q1",5.7142,
"CHL","HUR","MEN","PC_LF","Q","2013-Q2",5.300082,
"CHL","HUR","MEN","PC_LF","Q","2013-Q3",5.037148,
"CHL","HUR","MEN","PC_LF","Q","2013-Q4",5.549816,
"CHL","HUR","MEN","PC_LF","Q","2014-Q1",6.245982,
"CHL","HUR","MEN","PC_LF","Q","2014-Q2",5.915351,
"CHL","HUR","MEN","PC_LF","Q","2014-Q3",6.067757,
"CHL","HUR","MEN","PC_LF","Q","2014-Q4",6.130064,
"CHL","HUR","MEN","PC_LF","Q","2015-Q1",5.671479,
"CHL","HUR","MEN","PC_LF","Q","2015-Q2",5.626843,
"CHL","HUR","MEN","PC_LF","Q","2015-Q3",5.863495,
"CHL","HUR","MEN","PC_LF","Q","2015-Q4",6.191321,
"CHL","HUR","MEN","PC_LF","Q","2016-Q1",6.09044,
"CHL","HUR","MEN","PC_LF","Q","2016-Q2",6.421067,
"CHL","HUR","MEN","PC_LF","Q","2016-Q3",6.255613,
"CHL","HUR","MEN","PC_LF","Q","2016-Q4",6.433238,
"CHL","HUR","MEN","PC_LF","Q","2017-Q1",6.632118,
"CHL","HUR","MEN","PC_LF","Q","2017-Q2",6.465287,
"CHL","HUR","MEN","PC_LF","Q","2017-Q3",6.462138,
"CHL","HUR","MEN","PC_LF","Q","2017-Q4",6.600552,
"CHL","HUR","MEN","PC_LF","Q","2018-Q1",6.657838,
"CHL","HUR","MEN","PC_LF","Q","2018-Q2",6.492802,
"CHL","HUR","MEN","PC_LF","Q","2018-Q3",6.730134,
"CHL","HUR","MEN","PC_LF","Q","2018-Q4",7.070839,
"CHL","HUR","MEN","PC_LF","Q","2019-Q1",6.775625,
"CHL","HUR","MEN","PC_LF","Q","2019-Q2",6.49769,
"CHL","HUR","MEN","PC_LF","Q","2019-Q3",6.464016,
"CHL","HUR","MEN","PC_LF","Q","2019-Q4",6.996622,
"CHL","HUR","MEN","PC_LF","Q","2020-Q1",7.475466,
"CHL","HUR","MEN","PC_LF","Q","2020-Q2",11.94704,
"CHL","HUR","MEN","PC_LF","Q","2020-Q3",12.21087,
"MEX","HUR","MEN","PC_LF","A","2001",2.353333,
"MEX","HUR","MEN","PC_LF","A","2002",2.5825,
"MEX","HUR","MEN","PC_LF","A","2003",2.930833,
"MEX","HUR","MEN","PC_LF","A","2004",3.26,"B"
"MEX","HUR","MEN","PC_LF","A","2005",3.359733,
"MEX","HUR","MEN","PC_LF","A","2006",3.376423,
"MEX","HUR","MEN","PC_LF","A","2007",3.423312,
"MEX","HUR","MEN","PC_LF","A","2008",3.804234,
"MEX","HUR","MEN","PC_LF","A","2009",5.378036,
"MEX","HUR","MEN","PC_LF","A","2010",5.400202,
"MEX","HUR","MEN","PC_LF","A","2011",5.21859,
"MEX","HUR","MEN","PC_LF","A","2012",4.92588,
"MEX","HUR","MEN","PC_LF","A","2013",4.915288,
"MEX","HUR","MEN","PC_LF","A","2014",4.804971,
"MEX","HUR","MEN","PC_LF","A","2015",4.250906,
"MEX","HUR","MEN","PC_LF","A","2016",3.849379,
"MEX","HUR","MEN","PC_LF","A","2017",3.323648,
"MEX","HUR","MEN","PC_LF","A","2018",3.210789,
"MEX","HUR","MEN","PC_LF","A","2019",3.478604,
"SVK","HUR","MEN","PC_LF","Q","1994-Q1",12.93239,
"SVK","HUR","MEN","PC_LF","Q","1994-Q2",13.24504,
"SVK","HUR","MEN","PC_LF","Q","1994-Q3",13.42148,
"SVK","HUR","MEN","PC_LF","Q","1994-Q4",13.55054,
"SVK","HUR","MEN","PC_LF","Q","1995-Q1",13.53133,
"SVK","HUR","MEN","PC_LF","Q","1995-Q2",12.9333,
"SVK","HUR","MEN","PC_LF","Q","1995-Q3",12.21601,
"SVK","HUR","MEN","PC_LF","Q","1995-Q4",11.5507,
"SVK","HUR","MEN","PC_LF","Q","1996-Q1",10.6231,
"SVK","HUR","MEN","PC_LF","Q","1996-Q2",10.27074,
"SVK","HUR","MEN","PC_LF","Q","1996-Q3",10.01404,
"SVK","HUR","MEN","PC_LF","Q","1996-Q4",10.00797,
"SVK","HUR","MEN","PC_LF","Q","1997-Q1",10.57262,
"SVK","HUR","MEN","PC_LF","Q","1997-Q2",10.81554,
"SVK","HUR","MEN","PC_LF","Q","1997-Q3",11.35092,
"SVK","HUR","MEN","PC_LF","Q","1997-Q4",11.62198,
"SVK","HUR","MEN","PC_LF","Q","1998-Q1",11.73912,
"SVK","HUR","MEN","PC_LF","Q","1998-Q2",12.0043,
"SVK","HUR","MEN","PC_LF","Q","1998-Q3",12.53484,
"SVK","HUR","MEN","PC_LF","Q","1998-Q4",12.34737,
"SVK","HUR","MEN","PC_LF","Q","1999-Q1",14.41174,
"SVK","HUR","MEN","PC_LF","Q","1999-Q2",15.77513,
"SVK","HUR","MEN","PC_LF","Q","1999-Q3",17.053,
"SVK","HUR","MEN","PC_LF","Q","1999-Q4",17.93937,
"SVK","HUR","MEN","PC_LF","Q","2000-Q1",18.63597,
"SVK","HUR","MEN","PC_LF","Q","2000-Q2",19.00925,
"SVK","HUR","MEN","PC_LF","Q","2000-Q3",18.95143,
"SVK","HUR","MEN","PC_LF","Q","2000-Q4",19.10147,
"SVK","HUR","MEN","PC_LF","Q","2001-Q1",19.81714,
"SVK","HUR","MEN","PC_LF","Q","2001-Q2",19.84388,
"SVK","HUR","MEN","PC_LF","Q","2001-Q3",19.83271,
"SVK","HUR","MEN","PC_LF","Q","2001-Q4",19.72349,
"SVK","HUR","MEN","PC_LF","Q","2002-Q1",18.97886,
"SVK","HUR","MEN","PC_LF","Q","2002-Q2",18.86783,
"SVK","HUR","MEN","PC_LF","Q","2002-Q3",18.61922,
"SVK","HUR","MEN","PC_LF","Q","2002-Q4",18.10909,
"SVK","HUR","MEN","PC_LF","Q","2003-Q1",17.78263,
"SVK","HUR","MEN","PC_LF","Q","2003-Q2",17.18994,
"SVK","HUR","MEN","PC_LF","Q","2003-Q3",17.21514,
"SVK","HUR","MEN","PC_LF","Q","2003-Q4",17.36789,
"SVK","HUR","MEN","PC_LF","Q","2004-Q1",17.80465,
"SVK","HUR","MEN","PC_LF","Q","2004-Q2",17.75234,
"SVK","HUR","MEN","PC_LF","Q","2004-Q3",17.23848,
"SVK","HUR","MEN","PC_LF","Q","2004-Q4",16.8678,
"SVK","HUR","MEN","PC_LF","Q","2005-Q1",16.32945,
"SVK","HUR","MEN","PC_LF","Q","2005-Q2",15.86289,
"SVK","HUR","MEN","PC_LF","Q","2005-Q3",15.1459,
"SVK","HUR","MEN","PC_LF","Q","2005-Q4",14.51852,
"SVK","HUR","MEN","PC_LF","Q","2006-Q1",13.55537,
"SVK","HUR","MEN","PC_LF","Q","2006-Q2",12.5498,
"SVK","HUR","MEN","PC_LF","Q","2006-Q3",11.83364,
"SVK","HUR","MEN","PC_LF","Q","2006-Q4",11.15024,
"SVK","HUR","MEN","PC_LF","Q","2007-Q1",10.56284,
"SVK","HUR","MEN","PC_LF","Q","2007-Q2",10.08695,
"SVK","HUR","MEN","PC_LF","Q","2007-Q3",9.744372,
"SVK","HUR","MEN","PC_LF","Q","2007-Q4",9.222483,
"SVK","HUR","MEN","PC_LF","Q","2008-Q1",9.048656,
"SVK","HUR","MEN","PC_LF","Q","2008-Q2",9.077126,
"SVK","HUR","MEN","PC_LF","Q","2008-Q3",7.576487,
"SVK","HUR","MEN","PC_LF","Q","2008-Q4",7.731108,
"SVK","HUR","MEN","PC_LF","Q","2009-Q1",9.420891,
"SVK","HUR","MEN","PC_LF","Q","2009-Q2",10.70812,
"SVK","HUR","MEN","PC_LF","Q","2009-Q3",12.02468,
"SVK","HUR","MEN","PC_LF","Q","2009-Q4",13.39851,
"SVK","HUR","MEN","PC_LF","Q","2010-Q1",14.31746,
"SVK","HUR","MEN","PC_LF","Q","2010-Q2",14.32438,
"SVK","HUR","MEN","PC_LF","Q","2010-Q3",14.32121,
"SVK","HUR","MEN","PC_LF","Q","2010-Q4",13.85045,
"SVK","HUR","MEN","PC_LF","Q","2011-Q1",13.68112,
"SVK","HUR","MEN","PC_LF","Q","2011-Q2",13.65919,
"SVK","HUR","MEN","PC_LF","Q","2011-Q3",13.50417,
"SVK","HUR","MEN","PC_LF","Q","2011-Q4",13.59576,
"SVK","HUR","MEN","PC_LF","Q","2012-Q1",13.4676,
"SVK","HUR","MEN","PC_LF","Q","2012-Q2",13.48571,
"SVK","HUR","MEN","PC_LF","Q","2012-Q3",13.44638,
"SVK","HUR","MEN","PC_LF","Q","2012-Q4",13.67313,
"SVK","HUR","MEN","PC_LF","Q","2013-Q1",13.76991,
"SVK","HUR","MEN","PC_LF","Q","2013-Q2",13.98558,
"SVK","HUR","MEN","PC_LF","Q","2013-Q3",14.08384,
"SVK","HUR","MEN","PC_LF","Q","2013-Q4",14.06141,
"SVK","HUR","MEN","PC_LF","Q","2014-Q1",13.72903,
"SVK","HUR","MEN","PC_LF","Q","2014-Q2",13.26128,
"SVK","HUR","MEN","PC_LF","Q","2014-Q3",12.5159,
"SVK","HUR","MEN","PC_LF","Q","2014-Q4",11.79551,
"SVK","HUR","MEN","PC_LF","Q","2015-Q1",11.27441,
"SVK","HUR","MEN","PC_LF","Q","2015-Q2",10.44939,
"SVK","HUR","MEN","PC_LF","Q","2015-Q3",10.05018,
"SVK","HUR","MEN","PC_LF","Q","2015-Q4",9.522967,
"SVK","HUR","MEN","PC_LF","Q","2016-Q1",9.06354,
"SVK","HUR","MEN","PC_LF","Q","2016-Q2",8.824834,
"SVK","HUR","MEN","PC_LF","Q","2016-Q3",8.64723,
"SVK","HUR","MEN","PC_LF","Q","2016-Q4",8.554318,
"SVK","HUR","MEN","PC_LF","Q","2017-Q1",8.439043,
"SVK","HUR","MEN","PC_LF","Q","2017-Q2",8.152244,
"SVK","HUR","MEN","PC_LF","Q","2017-Q3",7.750682,
"SVK","HUR","MEN","PC_LF","Q","2017-Q4",7.25649,
"SVK","HUR","MEN","PC_LF","Q","2018-Q1",6.707841,
"SVK","HUR","MEN","PC_LF","Q","2018-Q2",6.223876,
"SVK","HUR","MEN","PC_LF","Q","2018-Q3",5.916475,
"SVK","HUR","MEN","PC_LF","Q","2018-Q4",5.685514,
"SVK","HUR","MEN","PC_LF","Q","2019-Q1",5.620482,
"SVK","HUR","MEN","PC_LF","Q","2019-Q2",5.534646,
"SVK","HUR","MEN","PC_LF","Q","2019-Q3",5.543876,
"SVK","HUR","MEN","PC_LF","Q","2019-Q4",5.644294,
"SVK","HUR","MEN","PC_LF","Q","2020-Q1",5.907727,
"SVK","HUR","MEN","PC_LF","Q","2020-Q2",6.430877,
"CHL","HUR","WOMEN","PC_LF","Q","1986-Q1",17.03883,
"CHL","HUR","WOMEN","PC_LF","Q","1986-Q2",14.59708,
"CHL","HUR","WOMEN","PC_LF","Q","1986-Q3",14.441,
"CHL","HUR","WOMEN","PC_LF","Q","1986-Q4",14.1854,
"CHL","HUR","WOMEN","PC_LF","Q","1987-Q1",14.37488,
"CHL","HUR","WOMEN","PC_LF","Q","1987-Q2",15.33521,
"CHL","HUR","WOMEN","PC_LF","Q","1987-Q3",14.13667,
"CHL","HUR","WOMEN","PC_LF","Q","1987-Q4",13.77736,
"CHL","HUR","WOMEN","PC_LF","Q","1988-Q1",14.08628,
"CHL","HUR","WOMEN","PC_LF","Q","1988-Q2",14.20424,
"CHL","HUR","WOMEN","PC_LF","Q","1988-Q3",13.8291,
"CHL","HUR","WOMEN","PC_LF","Q","1988-Q4",12.0406,
"CHL","HUR","WOMEN","PC_LF","Q","1989-Q1",11.02773,
"CHL","HUR","WOMEN","PC_LF","Q","1989-Q2",11.13871,
"CHL","HUR","WOMEN","PC_LF","Q","1989-Q3",9.869706,
"CHL","HUR","WOMEN","PC_LF","Q","1989-Q4",10.1594,
"CHL","HUR","WOMEN","PC_LF","Q","1990-Q1",9.614058,
"CHL","HUR","WOMEN","PC_LF","Q","1990-Q2",9.937105,
"CHL","HUR","WOMEN","PC_LF","Q","1990-Q3",9.216113,
"CHL","HUR","WOMEN","PC_LF","Q","1990-Q4",9.830401,
"CHL","HUR","WOMEN","PC_LF","Q","1991-Q1",10.35574,
"CHL","HUR","WOMEN","PC_LF","Q","1991-Q2",9.827206,
"CHL","HUR","WOMEN","PC_LF","Q","1991-Q3",11.02336,
"CHL","HUR","WOMEN","PC_LF","Q","1991-Q4",9.999685,
"CHL","HUR","WOMEN","PC_LF","Q","1992-Q1",8.989369,
"CHL","HUR","WOMEN","PC_LF","Q","1992-Q2",8.338731,
"CHL","HUR","WOMEN","PC_LF","Q","1992-Q3",9.125197,
"CHL","HUR","WOMEN","PC_LF","Q","1992-Q4",9.441113,
"CHL","HUR","WOMEN","PC_LF","Q","1993-Q1",9.2541,
"CHL","HUR","WOMEN","PC_LF","Q","1993-Q2",8.525056,
"CHL","HUR","WOMEN","PC_LF","Q","1993-Q3",8.997725,
"CHL","HUR","WOMEN","PC_LF","Q","1993-Q4",9.361211,
"CHL","HUR","WOMEN","PC_LF","Q","1994-Q1",10.35879,
"CHL","HUR","WOMEN","PC_LF","Q","1994-Q2",10.17499,
"CHL","HUR","WOMEN","PC_LF","Q","1994-Q3",9.570762,
"CHL","HUR","WOMEN","PC_LF","Q","1994-Q4",11.00254,
"CHL","HUR","WOMEN","PC_LF","Q","1995-Q1",9.805003,
"CHL","HUR","WOMEN","PC_LF","Q","1995-Q2",9.647118,
"CHL","HUR","WOMEN","PC_LF","Q","1995-Q3",9.126059,
"CHL","HUR","WOMEN","PC_LF","Q","1995-Q4",9.493087,
"CHL","HUR","WOMEN","PC_LF","Q","1996-Q1",8.79572,
"CHL","HUR","WOMEN","PC_LF","Q","1996-Q2",7.951713,
"CHL","HUR","WOMEN","PC_LF","Q","1996-Q3",7.506965,
"CHL","HUR","WOMEN","PC_LF","Q","1996-Q4",7.235543,
"CHL","HUR","WOMEN","PC_LF","Q","1997-Q1",7.741391,
"CHL","HUR","WOMEN","PC_LF","Q","1997-Q2",7.85022,
"CHL","HUR","WOMEN","PC_LF","Q","1997-Q3",7.902222,
"CHL","HUR","WOMEN","PC_LF","Q","1997-Q4",7.142118,
"CHL","HUR","WOMEN","PC_LF","Q","1998-Q1",6.964661,
"CHL","HUR","WOMEN","PC_LF","Q","1998-Q2",7.408948,
"CHL","HUR","WOMEN","PC_LF","Q","1998-Q3",7.71641,
"CHL","HUR","WOMEN","PC_LF","Q","1998-Q4",8.365335,
"CHL","HUR","WOMEN","PC_LF","Q","1999-Q1",8.840935,
"CHL","HUR","WOMEN","PC_LF","Q","1999-Q2",11.40445,
"CHL","HUR","WOMEN","PC_LF","Q","1999-Q3",11.70492,
"CHL","HUR","WOMEN","PC_LF","Q","1999-Q4",11.46218,
"CHL","HUR","WOMEN","PC_LF","Q","2000-Q1",10.18775,
"CHL","HUR","WOMEN","PC_LF","Q","2000-Q2",9.776591,
"CHL","HUR","WOMEN","PC_LF","Q","2000-Q3",11.08051,
"CHL","HUR","WOMEN","PC_LF","Q","2000-Q4",10.28696,
"CHL","HUR","WOMEN","PC_LF","Q","2001-Q1",10.3248,
"CHL","HUR","WOMEN","PC_LF","Q","2001-Q2",10.02132,
